NCBI_RefSeq	Heme	ENV	checkm_completeness	checkm_contamination	checkm_marker_set_count	coding_density	gc_percentage	genome_size	Phylum	Class	Order	Family	Genus	Species
GCA_013152435	1.00	hydrothermal vent	96.36	2	110	87.01967664	64.25721812	4973004	Chloroflexota	Anaerolineae	DUEN01	DUEN01	DUEN01	DUEN01 sp013152435
GCA_013152475	0.70	hydrothermal vent	98.86	3.41	88	91.12738309	61.41264707	6499379	Planctomycetota	Brocadiae	JAADGH01	JAADGH01	JAADGH01	JAADGH01 sp013152475
GCA_013152545	1.00	hydrothermal vent	95.42	3.22	284	80.53928168	44.2742209	4508590	Proteobacteria	Gammaproteobacteria	Thiohalomonadales_A	SZUA-152	JAADGF01	JAADGF01 sp013152545
GCA_013152825	0.70	hydrothermal vent	84.41	0	93	88.56995011	44.30317441	1536345	CAIJMQ01	CAIJMQ01	CAIJMQ01	JAADFP01	JAADFP01	JAADFP01 sp013152825
GCA_013152925	1.00	hydrothermal vent	94.87	1.24	117	89.61720515	67.61157095	3676852	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	44602	JAADFK01	JAADFK01 sp013152925
GCA_013153865	0.90	hydrothermal vent	91.49	0.54	186	93.15089968	35.86169314	2545181	Bacteroidota	Bacteroidia	Bacteroidales	JAADGE01	JAADGE01	JAADGE01 sp013153865
GCA_013154135	0.90	hydrothermal vent	87.73	0	110	86.30248393	61.92197333	2814576	Chloroflexota	Anaerolineae	Caldilineales	JAADDB01	JAADDB01	JAADDB01 sp013154135
GCA_013177795	0.70	subsurface	96.77	2.58	155	88.17283339	64.37042142	3465048	Desulfobacterota	Syntrophia	Syntrophales	UBA4778	UBA2192	UBA2192 sp013177795
GCA_013177805	1.00	subsurface	100	1.69	89	86.30002202	56.58658438	5581717	OLB16	OLB16	SURF-12	SURF-12	JABLXU01	JABLXU01 sp013177805
GCA_013177825	0.80	subsurface	96.77	1.29	155	88.86237384	59.91622985	4238264	Desulfobacterota	Syntrophia	Syntrophales	PHBD01	PHBD01	PHBD01 sp013177825
GCA_013177895	0.20	subsurface	93.82	0.19	89	89.50892411	49.57002559	3604168	Spirochaetota	Brevinematia	Brevinematales	GWF1-51-8	GWF1-51-8	GWF1-51-8 sp013177895
GCA_013177935	0.20	subsurface	95.51	0	89	93.40314543	50.91625819	1956872	WOR-3	WOR-3	UBA2258	UBA2258	JABLXZ01	JABLXZ01 sp013177935
GCA_013178015	0.50	subsurface	97.71	1.83	109	87.93116171	65.94504857	4567051	Chloroflexota	Anaerolineae	DRVO01	DRVO01	Ch71	Ch71 sp013178015
GCA_013178105	0.30	subsurface	98.08	0.48	104	88.05365829	40.44808129	3129209	Firmicutes_A	Thermosediminibacteria	UBA3567	Ch38	Ch38	Ch38 sp013178105
GCA_013178125	0.80	subsurface	90.85	0.98	102	85.81356855	54.50923372	3478662	Firmicutes_G	SHA-98	Ch115	JABLXJ01	JABLXL01	JABLXL01 sp013178125
GCA_013178155	0.50	subsurface	95.83	3.64	108	92.94571303	65.78347413	5530240	Armatimonadota	UBA5377	UBA5377	JABLXH01	JABLXH01	JABLXH01 sp013178155
GCA_013178165	0.50	subsurface	93.64	1.82	110	90.38198564	62.82401517	4185105	Chloroflexota	Anaerolineae	SBR1031	Ch27	Ch27	Ch27 sp013178165
GCA_013178375	1.00	subsurface	98.88	2.39	270	90.66174228	58.3449388	6321736	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Ketobacteraceae	Ch67	Ch67 sp013178375
GCA_013204045	1.00	aquatic	92.74	0.62	201	92.08629877	57.02778743	2683839	Proteobacteria	Alphaproteobacteria	Rhodospirillales	2-02-FULL-58-16_A	JABMOQ01	JABMOQ01 sp013204045
GCA_013204155	0.90	aquatic	91.71	1.67	270	86.84250613	49.1929921	3479272	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	UBA9145	UBA9145 sp013204155
GCA_013204585	0.70	aquatic	94.72	2.38	101	86.93928234	55.76022748	3127064	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	UBA9611	UBA9611 sp013204585
GCA_013205435	1.00	aquatic	82.8	2.9	155	94.00144424	66.77047871	3665599	Myxococcota	Bradymonadia	REDH01	REDH01	CAIWGR01	CAIWGR01 sp013205435
GCA_013213745	1.00	marine environment	99.15	1.28	117	90.45969427	64.94670729	3535589	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	JABSQH01	JABSQH01 sp013213745
GCA_013213785	0.90	marine environment	98.48	0.6	308	91.80887636	54.94938335	3363519	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Henriciella	Henriciella sp013213785
GCA_013213875	1.00	marine environment	90.25	4.19	276	92.48283745	60.99840191	2412812	Proteobacteria	Gammaproteobacteria	Xanthomonadales	SZUA-36	W260	W260 sp013213875
GCA_013214025	0.90	marine environment	90.32	1.94	155	88.08133424	60.73094953	5774690	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	JABSRN01	JABSRN01 sp013214025
GCA_013214245	0.63	marine environment	89.27	1.55	248	70.96550978	39.10152003	1802105	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	GCA-2689605	GCA-2689605 sp013214245
GCA_013214265	0.50	marine environment	91.13	0.51	198	86.551043	41.14627727	5070646	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	DT-110	DT-110 sp013214265
GCA_013214635	0.90	marine environment	94.47	2.12	330	92.028963	59.14129716	3347996	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	JABSSC01	JABSSC01 sp013214635
GCA_013214905	1.00	marine environment	94.58	1.11	185	86.20120277	41.79508219	3886875	Proteobacteria	Gammaproteobacteria	Enterobacterales	Psychrobiaceae	Psychrobium	Psychrobium sp013214905
GCA_013214945	1.00	marine environment	98.86	1.01	185	87.01589172	42.66563223	4699491	Proteobacteria	Gammaproteobacteria	Enterobacterales	Psychrobiaceae	Psychrobium	Psychrobium sp013214945
GCA_013215025	0.90	marine environment	93.79	2.46	232	89.49030753	46.12197392	2781128	Proteobacteria	Gammaproteobacteria	Pseudomonadales	DT-91	DT-91	DT-91 sp013215025
GCA_013215145	1.00	marine environment	91.6	0.89	119	88.03135508	43.61657537	7388915	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	Pseudobacteriovorax	Pseudobacteriovorax sp013215145
GCA_013215215	0.90	marine environment	96.4	2.18	313	90.66365908	55.99971681	3631262	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Cognatishimia	Cognatishimia sp013215215
GCA_013215465	1.00	marine environment	99.36	1.29	297	85.75126209	37.63944254	4675572	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Colwellia	Colwellia sp013215465
GCA_013215505	1.00	marine environment	95.18	3.08	233	82.5567868	45.15800277	5731702	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Rs1	Rs1 sp013215505
GCA_013215515	1.00	marine environment	87.66	1.94	185	90.04893152	37.5973481	3474652	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	UBA4466	UBA4466 sp013215515
GCA_013215565	1.00	marine environment	91.29	0.81	155	92.32288682	66.88583625	3802992	Myxococcota	UBA9160	SZUA-336	SZUA-336	JABSQV01	JABSQV01 sp013215565
GCA_013215605	1.00	marine environment	93.88	2.62	155	89.95762455	66.55089394	6741403	Myxococcota	UBA9160	UBA9160	SMWR01	JABSQW01	JABSQW01 sp013215605
GCA_013215615	1.00	marine environment	93.01	1.61	155	92.59126628	68.25944784	4074232	Myxococcota	UBA9160	UBA9160	SMWR01	JABSQX01	JABSQX01 sp013215615
GCA_013215655	0.90	marine environment	97.13	1.9	297	86.38780189	36.71437769	5562959	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Colwellia_A	Colwellia_A sp013215655
GCA_013215815	0.88	marine environment	93.51	0.43	230	92.06188912	43.14685202	1923052	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	GCA-2708415	GCA-2708415 sp013215815
GCA_013215825	1.00	marine environment	98.94	0.72	284	90.93071881	39.96371892	2345875	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	GCA-002733105	GCA-002733105 sp013215825
GCA_013215875	0.89	marine environment	86.99	3.77	148	90.31933292	42.29396932	5493671	Verrucomicrobiota	Lentisphaeria	JABSQK01	JABSQK01	JABSQK01	JABSQK01 sp013215875
GCA_013215915	1.00	marine environment	93.9	2.64	246	85.94574722	26.36653001	3065428	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NORP36	NORP36 sp013215915
GCA_013215945	1.00	marine environment	98.98	0.95	246	90.8524801	28.70329338	3242715	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NORP36	NORP36 sp004566295
GCA_013215985	1.00	marine environment	96.29	1.02	246	88.75048649	26.32038095	2777569	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NORP36	NORP36 sp013215985
GCA_013216135	0.90	marine environment	95.73	0.57	117	92.10740949	33.63945572	3083601	Cyanobacteria	Vampirovibrionia	Caenarcaniphilales	LMEP-6097	DT-14	DT-14 sp013216135
GCA_013288005	0.90	soil	83.89	1.35	148	89.43180084	41.8638965	1743438	Chlamydiota	Chlamydiia	Chlamydiales	Rhabdochlamydiaceae	JABDCS01	JABDCS01 sp013288005
GCA_013288345	0.90	soil	80.52	0	210	91.03176058	39.34985311	2994813	Bacteroidota	Bacteroidia	AKYH767	Palsa-948	JABEUT01	JABEUT01 sp013288345
GCA_013288565	0.50	soil	82.66	0	91	92.79635487	48.56286074	1342723	Proteobacteria	Alphaproteobacteria	Rickettsiales	JABDBP01	JABDBP01	JABDBP01 sp013288565
GCA_013288885	0.90	soil	80.42	1.16	172	92.38875951	40.52825975	2589210	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	JABDBA01	JABDBA01 sp013288885
GCA_013289585	1.00	soil	95.51	0.85	117	88.21002341	57.53540115	4730425	Acidobacteriota	Acidobacteriae	UBA7541	UBA7541	UBA7541	UBA7541 sp013289585
GCA_013289605	1.00	soil	85.43	0.29	172	89.31143585	42.31821019	1990548	Proteobacteria	Gammaproteobacteria	JABCZS01	JABCZS01	JABCZS01	JABCZS01 sp013289605
GCA_013289765	1.00	soil	92.31	0.85	117	87.87641472	56.1173909	4805006	Acidobacteriota	Acidobacteriae	Acidobacteriales	Koribacteraceae	Sulfotelmatobacter	Sulfotelmatobacter sp013289765
GCA_013289835	0.90	soil	92.09	1.71	117	87.93574453	57.90839977	4533591	Acidobacteriota	Acidobacteriae	UBA7541	UBA7541	UBA7541	UBA7541 sp013289835
GCA_013289855	0.90	soil	93.59	2.99	117	87.14801806	57.9015576	5348996	Acidobacteriota	Acidobacteriae	UBA7541	UBA7541	UBA7541	UBA7541 sp013289855
GCA_013289985	1.00	soil	95.64	0.03	214	90.58411071	69.55177411	5957398	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	CAIMXF01	CAIMXF01 sp013289985
GCA_013290125	0.70	soil	99.07	0	108	92.41385136	62.50425798	2912176	Eremiobacterota	Eremiobacteria	Eremiobacterales	Eremiobacteraceae	JABCYQ01	JABCYQ01 sp013290125
GCA_013297645	0.60	biofilm	88.01	0.72	198	94.19384737	67.98728095	2453518	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	JAAFHU01	JAAFHU01 sp013297645
GCA_013297655	1.00	biofilm	89.25	4.26	155	88.49015825	67.82999762	9921457	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	JAAFHV01	JAAFHV01 sp013297655
GCA_013297875	1.00	biofilm	99.7	0.18	214	89.87209242	60.65666938	4639991	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	JACMQX01	JACMQX01 sp013297875
GCA_013297885	0.80	biofilm	98.82	0	85	88.17700979	27.76000577	4615609	Spirochaetota	Leptospirae	Leptospirales	Leptospiraceae	UBA2033	UBA2033 sp013297885
GCA_013298025	1.00	biofilm	100	0	330	86.70682411	40.00049984	5441747	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Flectobacillus	Flectobacillus sp013298025
GCA_013298215	1.00	biofilm	97.9	0	336	91.19273514	48.94849318	3552113	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	JAAFKE01	JAAFKE01 sp013298215
GCA_013298365	0.30	biofilm	87.7	1.93	183	86.38284748	36.81785376	5090330	Bacteroidota	Bacteroidia	J057	J057	JAAFHL01	JAAFHL01 sp013298365
GCA_013298405	0.75	biofilm	96.92	3.85	211	90.20394694	34.96426663	1399972	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	GCA-2402195	GCA-2402195 sp013298405
GCA_013298665	0.50	biofilm	97.78	0.99	203	90.13401748	47.53649191	4828997	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Ferruginibacter sp013298665
GCA_013299045	1.00	biofilm	100	0.55	183	85.62385485	41.99625386	4064984	Bacteroidota	Bacteroidia	Cytophagales	Bernardetiaceae	RDZD01	RDZD01 sp013299045
GCA_013314715	0.30	subsurface	98.1	1.43	210	93.10964967	33.23315541	3000994	Bacteroidota	Bacteroidia	Bacteroidales	GWA2-32-17	Ch61	Ch61 sp013314715
GCA_013314755	1.00	subsurface	96.21	0	108	91.55998317	59.79926203	3945940	Armatimonadota	HRBIN16	HRBIN16	HRBIN16	HRBIN16	HRBIN16 sp013314755
GCA_013314775	0.80	subsurface	95.37	3.09	108	91.031488	63.63359268	6121952	Armatimonadota	UBA5377	UBA5377	JABUFB01	JABUFB01	JABUFB01 sp013314775
GCA_013316675	0.30	host	80.94	1.89	265	90.06517902	50.92902645	2194111	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	UBA7173	UBA7173 sp013316675
GCA_013334325	0.20	biofilm	99.06	2.49	106	93.26795566	38.56523454	1947046	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	UBA2212	UBA2212 sp013334325
GCA_013334745	1.00	biofilm	94.58	3.19	120	92.8845952	65.057531	2563143	Actinobacteriota	Coriobacteriia	OPB41	JAAXUF01	JAAXWY01	JAAXWY01 sp013334745
GCA_013335845	0.50	biofilm	90.52	0.54	124	89.94106809	53.00729092	1979912	Actinobacteriota	Coriobacteriia	Coriobacteriales	RUG844	JAAXUU01	JAAXUU01 sp013335845
GCA_013336525	1.00	biofilm	98.71	0.32	155	91.04920991	49.44952961	3504294	Desulfobacterota_F	Desulfuromonadia	Geobacterales	Pseudopelobacteraceae	Pseudopelobacter	Pseudopelobacter sp013336525
GCA_013349295	1.00	marine environment	91.6	1.79	168	88.02454401	55.15456636	2902378	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfurivibrionaceae	UBA2262	UBA2262 sp013349295
GCA_013349735	0.40	freshwater enviroment	87.64	2.12	201	92.58231165	57.50669984	2085124	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospirillaceae	Telmatospirillum	Telmatospirillum sp013349735
GCA_013349825	0.90	marine environment	96.95	3.05	164	89.8703597	48.97939886	2866084	Proteobacteria	Gammaproteobacteria	GCF-002020875	GCF-002020875	NIOZ-UU100	NIOZ-UU100 sp013349825
GCA_013359125	0.20	sludge	96.3	0	108	94.3327688	58.56129467	2824748	Armatimonadota	Fimbriimonadia	Fimbriimonadales	GBS-DC	JABWCR01	JABWCR01 sp013359125
GCA_013359235	0.30	sludge	96.9	0	210	94.13934608	31.62504677	2654226	Bacteroidota	Bacteroidia	NS11-12g	UBA9320	JABWCE01	JABWCE01 sp013359235
GCA_013359255	1.00	sludge	100	1.08	186	94.4080587	35.78505812	2923153	Bacteroidota	Bacteroidia	Flavobacteriales	Vicingaceae	BCD5	BCD5 sp013359255
GCA_013359265	1.00	sludge	100	0	91	89.34689931	60.1311016	6135547	Hydrogenedentota	Hydrogenedentia	Hydrogenedentiales	SLHB01	JABWCD01	JABWCD01 sp013359265
GCA_013359315	0.20	sludge	87.68	0	85	91.67488536	34.66882252	3054012	Spirochaetota	Leptospirae	Leptospirales	Leptospiraceae	JABWCC01	JABWCC01 sp013359315
GCA_013359425	0.50	sludge	95.54	2.2	91	87.05548125	59.32988676	7052599	KSB1	UBA2214	DRLW01	QEVD01	QEVD01	QEVD01 sp013359425
GCA_013360195	1.00	sludge	98.84	0	91	92.89030277	52.42607014	3232388	AABM5-125-24	RPQS01	RPQS01	RPQS01	JABWCQ01	JABWCQ01 sp013360195
GCA_013360215	0.40	sludge	98.84	1.1	91	92.49339373	44.78966115	3719950	CLD3	CLD3	SB21	SB21	JABWCP01	JABWCP01 sp013360215
GCA_013360405	1.00	sludge	100	1.01	198	90.40525112	50.15293835	6125017	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	JABWBR01	JABWBR01 sp013360405
GCA_013360495	1.00	sludge	90.91	3.41	88	88.85036764	59.06521921	3422642	Planctomycetota	UBA8742	UBA2392	UBA2392	JABWBM01	JABWBM01 sp013360495
GCA_013360575	0.60	sludge	86.36	1.82	110	89.11730997	64.30507399	3929001	Chloroflexota	Anaerolineae	Caldilineales	J102	JABWBG01	JABWBG01 sp013360575
GCA_013360675	0.20	sludge	96.59	0	88	91.18129107	67.25010229	2920745	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	JABWBB01	JABWBB01 sp013360675
GCA_013360875	0.90	sludge	91.82	1.09	110	90.4734429	56.84394133	3987936	Chloroflexota	Anaerolineae	Anaerolineales	EnvOPS12	UBA12294	UBA12294 sp013360875
GCA_013360915	1.00	sludge	95.61	0	183	93.28150573	49.90728341	3657382	Bacteroidota	JABWAT01	JABWAT01	JABWAT01	JABWAT01	JABWAT01 sp013360915
GCA_013360945	0.80	sludge	100	2.75	91	84.40376157	42.35000592	3845735	Planctomycetota	Brocadiae	Brocadiales	Brocadiaceae	Brocadia	Brocadia sp013360945
GCA_013361065	0.20	sludge	95.06	4.51	183	91.68684395	57.13586279	3813281	Bacteroidota	UBA10030	UBA10030	UBA8401	UBA8401	UBA8401 sp013361065
GCA_013361075	0.90	sludge	83.31	2.88	198	89.69800193	48.46770603	5671725	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	JABWAJ01	JABWAJ01 sp013361075
GCA_013372845	0.70	soil	87.33	3.72	148	84.75996677	55.16335574	3222283	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	UBA10450	Udaeobacter	Udaeobacter sp013372845
GCA_013373335	0.90	marine environment	86.69	4.12	266	92.72933671	40.69516122	3338650	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Algoriphagus	Algoriphagus sp013373335
GCA_013373385	1.00	marine environment	98.34	1.11	298	92.8151584	31.95507983	2943266	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter_A	Polaribacter_A sp013373385
GCA_013373635	1.00	marine environment	93.12	2.73	303	93.00838318	38.46895152	2526726	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	MAG-120531	MAG-120531 sp013373635
GCA_013376995	0.30	freshwater enviroment	97.04	2.15	186	88.76821743	42.00687885	5048050	Bacteroidota	Bacteroidia	Bacteroidales	Lentimicrobiaceae	Cfx3-02	Cfx3-02 sp013376995
GCA_013377075	1.00	freshwater enviroment	96.13	0	155	90.29367651	50.36369836	3706357	Desulfobacterota_F	Desulfuromonadia	Geobacterales	Geobacteraceae	VEOV01	VEOV01 sp013377075
GCA_013377115	1.00	freshwater enviroment	96.4	3.05	186	91.14440984	32.32125027	4023978	Bacteroidota	Bacteroidia	Bacteroidales	CG2-30-32-10	Cfx2-01	Cfx2-01 sp013377115
GCA_013388415	0.80	hot springs	81.69	4.52	115	92.94206504	63.72392704	4353313	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	UBA690	UBA690 sp013388415
GCA_013388425	0.50	hot springs	80.34	1.71	117	93.46535421	69.38349261	2141126	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	JACADV01	JACADV01 sp013388425
GCA_013388525	1.00	hot springs	88.83	4.47	179	91.23017764	35.46926631	3253270	Bacteroidota	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	IGN2	IGN2 sp013388525
GCA_013388545	1.00	hot springs	89.11	1.12	179	92.7348795	36.04263417	2911280	Bacteroidota	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	JACAFB01	JACAFB01 sp013388545
GCA_013388555	0.90	hot springs	93.88	4.14	110	86.34760584	56.0183889	3521690	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Palsa-1315	Palsa-1315 sp013388555
GCA_013388605	0.90	hot springs	94.44	1.14	110	90.30567258	36.69742516	1675093	Nitrospirota	Thermodesulfovibrionia	Thermodesulfovibrionales	SM23-35	JACAEY01	JACAEY01 sp013388605
GCA_013388635	0.90	hot springs	91.61	1.94	155	88.93232081	50.5189451	3418377	Desulfobacterota	BSN033	BSN033	UBA1163	JACAEX01	JACAEX01 sp013388635
GCA_013388645	0.90	hot springs	88.71	2.26	155	87.77310758	44.9230844	3950824	Desulfobacterota	BSN033	BSN033	UBA1163	UBA1163	UBA1163 sp013388645
GCA_013388675	0.70	hot springs	96.29	3.91	155	86.10237182	56.47551152	4997860	Desulfobacterota	SM23-61	SM23-61	SM23-61	SM23-61	SM23-61 sp013388675
GCA_013388795	0.50	hot springs	92.58	3.82	110	91.47374465	53.04581728	3216887	Chloroflexota	Anaerolineae	Anaerolineales	EnvOPS12	OLB14	OLB14 sp013388795
GCA_013388845	0.10	hot springs	91.25	1.98	101	88.47784002	48.58566201	1377641	Chloroflexota	Dehalococcoidia	GIF9	AB-539-J10	JACAEN01	JACAEN01 sp013388845
GCA_013388965	0.90	hot springs	92.08	2.12	316	89.66012115	65.35536357	4076276	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudorhodoplanes	Pseudorhodoplanes sp013388965
GCA_013389015	0.88	hot springs	80.83	0.88	308	91.14363788	67.78837163	2973004	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	CADEEL01	CADEEL01 sp013389015
GCA_013389075	0.75	hot springs	82.81	0	230	89.87848094	69.12673379	2742039	Proteobacteria	Alphaproteobacteria	JACAEB01	JACAEB01	JACAEB01	JACAEB01 sp013389075
GCA_013389105	0.88	hot springs	93.4	4.51	250	90.8244974	65.62526956	3025807	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	JACADZ01	JACADZ01 sp013389105
GCA_013389125	0.30	hot springs	81.83	0.13	250	91.03956813	64.13855437	2753807	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	CV81	CV81 sp013389125
GCA_013390565	1.00	freshwater enviroment	98.17	1.38	109	87.64649858	46.78454629	6014222	Chloroflexota	Chloroflexia	54-19	54-19	L227-S17	L227-S17 sp013390565
GCA_013390945	1.00	freshwater enviroment	96.33	1.56	109	86.30533422	47.74348255	6352488	Chloroflexota	Chloroflexia	54-19	54-19	L227-5C	L227-5C sp013390945
GCA_013426795	0.90	pond	97.75	0.6	168	85.79369643	54.09907561	3283472	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	UBA2270	UBA2270 sp013426795
GCA_013540605	0.30	subsurface	96.5	1.05	143	87.4450594	45.32178654	3351119	Firmicutes_A	Ch29	Ch29	Ch29	Ch29	Ch29 sp013540605
GCA_013619105	1.00	marine environment	98.71	1.47	155	86.5187109	53.71887501	3318199	Desulfobacterota_F	Desulfuromonadia	Desulfuromonadales	Syntrophotaleaceae	SFB93	SFB93 sp013619105
GCA_013619155	0.80	marine environment	94.95	1.36	155	78.88268257	53.67374179	4550739	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfolunaceae	Desulfoluna	Desulfoluna sp013619155
GCA_013626165	0.80	freshwater enviroment	94.71	1.08	93	87.82622692	37.82147666	1273615	Omnitrophota	Koll11	NDHX01	NDHX01	NDHX01	NDHX01 sp013626165
GCA_013694095	1.00	hot springs	95.23	1.7	88	84.75423618	60.37106635	4812832	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	JACEFB01	JACEFB01 sp013694095
GCA_013694495	0.90	soil	91.17	2.56	117	90.85865572	72.34944926	3962601	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	JACDCH01	JACDCH01	JACDCH01 sp013694495
